pm1_0_mass_conc,datetime
4.147454738616943,2023-07-30 13:05:29.812223
4.153144359588623,2023-07-30 13:05:31.041717
4.152444839477539,2023-07-30 13:05:32.255998
4.1427321434021,2023-07-30 13:05:33.464550
4.11328125,2023-07-30 13:05:34.674244
4.0572710037231445,2023-07-30 13:05:35.882467
4.125834941864014,2023-07-30 13:05:37.098478
11.993977546691895,2023-07-30 13:05:38.310467
12.654074668884277,2023-07-30 13:05:39.521805
10.588851928710938,2023-07-30 13:05:40.735609
6.618593692779541,2023-07-30 13:05:41.952978
5.875725269317627,2023-07-30 13:05:43.165212
5.097177982330322,2023-07-30 13:05:44.379041
4.563448429107666,2023-07-30 13:05:45.589667
3.9693455696105957,2023-07-30 13:05:46.803851
3.8387649059295654,2023-07-30 13:05:48.013147
3.7410178184509277,2023-07-30 13:05:49.224827
3.665821075439453,2023-07-30 13:05:50.438746
3.6053054332733154,2023-07-30 13:05:51.648347
3.5150532722473145,2023-07-30 13:05:52.859156
3.464085578918457,2023-07-30 13:05:54.073230
3.425808906555176,2023-07-30 13:05:55.285947
3.3903117179870605,2023-07-30 13:05:56.497031
3.3348302841186523,2023-07-30 13:05:57.705701
3.345484733581543,2023-07-30 13:05:58.915119
3.4062604904174805,2023-07-30 13:06:00.129543
4.198678970336914,2023-07-30 13:06:01.345384
4.721477508544922,2023-07-30 13:06:02.554905
5.371611595153809,2023-07-30 13:06:03.764674
5.529362678527832,2023-07-30 13:06:04.980307
5.776915073394775,2023-07-30 13:06:06.192932
5.9437174797058105,2023-07-30 13:06:07.405624
6.026005268096924,2023-07-30 13:06:08.612921
6.011627197265625,2023-07-30 13:06:09.824704
5.995606422424316,2023-07-30 13:06:11.038930
6.019222736358643,2023-07-30 13:06:12.250799
6.020843982696533,2023-07-30 13:06:13.468993
5.999546051025391,2023-07-30 13:06:14.685232
6.012320041656494,2023-07-30 13:06:15.889763
6.073805332183838,2023-07-30 13:06:17.099433
6.1001505851745605,2023-07-30 13:06:18.309352
6.1424150466918945,2023-07-30 13:06:19.519932
6.280704498291016,2023-07-30 13:06:20.733554
6.303204536437988,2023-07-30 13:06:21.948298
6.447857856750488,2023-07-30 13:06:23.164736
6.560539245605469,2023-07-30 13:06:24.377219
6.680312156677246,2023-07-30 13:06:25.591083
6.865352153778076,2023-07-30 13:06:26.807182
6.901793479919434,2023-07-30 13:06:28.020267
6.906757831573486,2023-07-30 13:06:29.228093
6.916079044342041,2023-07-30 13:06:30.439401
7.009157180786133,2023-07-30 13:06:31.656641
7.0427703857421875,2023-07-30 13:06:32.868426
7.029143810272217,2023-07-30 13:06:34.085965
7.0372490882873535,2023-07-30 13:06:35.299784
7.017856121063232,2023-07-30 13:06:36.511946
7.101686954498291,2023-07-30 13:06:37.726927
7.102991580963135,2023-07-30 13:06:38.941374
