pm1_0_mass_conc,datetime
8.086007118225098,2023-07-25 09:10:43.361280
8.190035820007324,2023-07-25 09:10:44.593337
8.398656845092773,2023-07-25 09:10:45.807441
8.441716194152832,2023-07-25 09:10:47.012737
8.467074394226074,2023-07-25 09:10:48.226261
8.500143051147461,2023-07-25 09:10:49.440710
8.628966331481934,2023-07-25 09:10:50.653605
8.673584938049316,2023-07-25 09:10:51.867556
8.682945251464844,2023-07-25 09:10:53.078700
8.701033592224121,2023-07-25 09:10:54.288038
8.681132316589355,2023-07-25 09:10:55.498858
8.542582511901855,2023-07-25 09:10:56.708587
8.444252014160156,2023-07-25 09:10:57.921847
8.377644538879395,2023-07-25 09:10:59.129276
8.299896240234375,2023-07-25 09:11:00.339364
8.22140884399414,2023-07-25 09:11:01.551342
8.077680587768555,2023-07-25 09:11:02.767428
8.03697681427002,2023-07-25 09:11:03.976921
7.9536871910095215,2023-07-25 09:11:05.193016
7.896663665771484,2023-07-25 09:11:06.405263
7.826094627380371,2023-07-25 09:11:07.618224
7.782434940338135,2023-07-25 09:11:08.829273
7.736636638641357,2023-07-25 09:11:10.043772
7.712131977081299,2023-07-25 09:11:11.259449
7.667637348175049,2023-07-25 09:11:12.469805
7.5815348625183105,2023-07-25 09:11:13.681223
7.550759315490723,2023-07-25 09:11:14.890778
7.555236339569092,2023-07-25 09:11:16.101790
7.535716533660889,2023-07-25 09:11:17.315854
7.517757892608643,2023-07-25 09:11:18.525862
7.533998489379883,2023-07-25 09:11:19.740918
7.561594486236572,2023-07-25 09:11:20.956375
7.545769691467285,2023-07-25 09:11:22.169499
7.532448768615723,2023-07-25 09:11:23.378351
7.4983415603637695,2023-07-25 09:11:24.590486
7.493329048156738,2023-07-25 09:11:25.807253
7.466729164123535,2023-07-25 09:11:27.018268
7.438019752502441,2023-07-25 09:11:28.231740
7.407814979553223,2023-07-25 09:11:29.448974
7.334845542907715,2023-07-25 09:11:30.657628
7.313187599182129,2023-07-25 09:11:31.867926
7.312438488006592,2023-07-25 09:11:33.077345
7.298684120178223,2023-07-25 09:11:34.291584
7.339579105377197,2023-07-25 09:11:35.502888
7.423464298248291,2023-07-25 09:11:36.713792
7.514527797698975,2023-07-25 09:11:37.925435
7.5580830574035645,2023-07-25 09:11:39.134441
7.660109996795654,2023-07-25 09:11:40.343942
7.742611885070801,2023-07-25 09:11:41.551251
7.788149356842041,2023-07-25 09:11:42.761397
7.889626502990723,2023-07-25 09:11:43.971397
7.960328578948975,2023-07-25 09:11:45.177916
8.005492210388184,2023-07-25 09:11:46.388955
8.021199226379395,2023-07-25 09:11:47.597510
8.054463386535645,2023-07-25 09:11:48.811826
8.060696601867676,2023-07-25 09:11:50.025277
8.060096740722656,2023-07-25 09:11:51.237170
8.060078620910645,2023-07-25 09:11:52.449914
8.02740478515625,2023-07-25 09:11:53.660173
8.00316047668457,2023-07-25 09:11:54.871951
7.986037254333496,2023-07-25 09:11:56.082196
7.974747180938721,2023-07-25 09:11:57.289556
7.972110748291016,2023-07-25 09:11:58.499930
7.949335098266602,2023-07-25 09:11:59.711241
7.896439075469971,2023-07-25 09:12:00.923252
7.849725723266602,2023-07-25 09:12:02.137184
7.8083906173706055,2023-07-25 09:12:03.345444
7.669021129608154,2023-07-25 09:12:04.560350
7.617377758026123,2023-07-25 09:12:05.774394
7.536956787109375,2023-07-25 09:12:06.985276
7.463935852050781,2023-07-25 09:12:08.197687
7.378102779388428,2023-07-25 09:12:09.409213
7.337857246398926,2023-07-25 09:12:10.624825
7.32191801071167,2023-07-25 09:12:11.840638
7.318339824676514,2023-07-25 09:12:13.049999
7.3323211669921875,2023-07-25 09:12:14.263415
7.3708720207214355,2023-07-25 09:12:15.478154
7.349402904510498,2023-07-25 09:12:16.689645
7.326031684875488,2023-07-25 09:12:17.904140
7.331382751464844,2023-07-25 09:12:19.112245
7.3981404304504395,2023-07-25 09:12:20.320883
7.4694132804870605,2023-07-25 09:12:21.532083
7.520001411437988,2023-07-25 09:12:22.745309
7.530819416046143,2023-07-25 09:12:23.954663
7.509311199188232,2023-07-25 09:12:25.166151
7.471696853637695,2023-07-25 09:12:26.382001
7.476856708526611,2023-07-25 09:12:27.592202
7.443768501281738,2023-07-25 09:12:28.802557
7.440074443817139,2023-07-25 09:12:30.013145
7.437788486480713,2023-07-25 09:12:31.220250
7.421593189239502,2023-07-25 09:12:32.431411
7.4026713371276855,2023-07-25 09:12:33.640200
7.365835666656494,2023-07-25 09:12:34.852535
7.374927043914795,2023-07-25 09:12:36.059523
7.357361793518066,2023-07-25 09:12:37.269843
7.342302322387695,2023-07-25 09:12:38.478300
7.37681770324707,2023-07-25 09:12:39.688587
7.421100616455078,2023-07-25 09:12:40.906999
7.517830848693848,2023-07-25 09:12:42.114019
7.720313549041748,2023-07-25 09:12:43.324644
7.817417144775391,2023-07-25 09:12:44.536558
7.892970085144043,2023-07-25 09:12:45.753573
7.980374813079834,2023-07-25 09:12:46.968987
