pm1_0_mass_conc,datetime
5.7381062507629395,2023-08-29 19:28:07.977135
5.869848728179932,2023-08-29 19:28:09.193941
6.181186676025391,2023-08-29 19:28:10.406834
6.282461166381836,2023-08-29 19:28:11.620006
6.373704433441162,2023-08-29 19:28:12.838141
6.512130260467529,2023-08-29 19:28:14.047420
6.616752624511719,2023-08-29 19:28:15.254421
6.88983678817749,2023-08-29 19:28:16.463476
6.982483863830566,2023-08-29 19:28:17.668282
7.105859279632568,2023-08-29 19:28:18.879440
7.179724216461182,2023-08-29 19:28:20.090472
7.352244853973389,2023-08-29 19:28:21.306572
7.417320251464844,2023-08-29 19:28:22.521565
7.469207763671875,2023-08-29 19:28:23.732873
7.532484531402588,2023-08-29 19:28:24.943015
7.5654377937316895,2023-08-29 19:28:26.154111
7.720095157623291,2023-08-29 19:28:27.364479
7.797524929046631,2023-08-29 19:28:28.575521
7.873756408691406,2023-08-29 19:28:29.786097
7.9076056480407715,2023-08-29 19:28:30.992848
8.006258010864258,2023-08-29 19:28:32.201365
8.166666030883789,2023-08-29 19:28:33.412928
8.2355375289917,2023-08-29 19:28:34.623504
8.318257331848145,2023-08-29 19:28:35.834389
8.37625789642334,2023-08-29 19:28:37.044984
8.478986740112305,2023-08-29 19:28:38.255740
8.484857559204102,2023-08-29 19:28:39.472837
8.480842590332031,2023-08-29 19:28:40.682670
8.488110542297363,2023-08-29 19:28:41.898122
8.555231094360352,2023-08-29 19:28:43.110388
8.573357582092285,2023-08-29 19:28:44.324856
8.62648868560791,2023-08-29 19:28:45.541539
8.649785041809082,2023-08-29 19:28:46.749120
8.693377494812012,2023-08-29 19:28:47.961746
8.722982406616211,2023-08-29 19:28:49.172221
8.80601692199707,2023-08-29 19:28:50.380939
8.817790985107422,2023-08-29 19:28:51.590143
8.813108444213867,2023-08-29 19:28:52.798062
8.81022834777832,2023-08-29 19:28:54.008564
8.823328018188477,2023-08-29 19:28:55.222601
8.812172889709473,2023-08-29 19:28:56.429075
8.751832008361816,2023-08-29 19:28:57.639678
8.689473152160645,2023-08-29 19:28:58.847745
8.625957489013672,2023-08-29 19:29:00.058354
8.43382740020752,2023-08-29 19:29:01.267473
8.377556800842285,2023-08-29 19:29:02.479450
8.337301254272461,2023-08-29 19:29:03.691393
8.452479362487793,2023-08-29 19:29:04.902068
11.025325775146484,2023-08-29 19:29:06.111153
50.19491958618164,2023-08-29 19:29:07.319583
69.28853607177734,2023-08-29 19:29:08.529915
84.10330963134766,2023-08-29 19:29:09.740029
142.88113403320312,2023-08-29 19:29:10.954003
303.0327453613281,2023-08-29 19:29:12.164812
348.6166687011719,2023-08-29 19:29:13.377955
349.9012756347656,2023-08-29 19:29:14.591455
357.3435363769531,2023-08-29 19:29:15.802582
320.27239990234375,2023-08-29 19:29:17.011486
233.19952392578125,2023-08-29 19:29:18.223415
202.40281677246094,2023-08-29 19:29:19.434162
180.86912536621094,2023-08-29 19:29:20.644635
178.93592834472656,2023-08-29 19:29:21.854678
182.8616943359375,2023-08-29 19:29:23.065715
197.3545379638672,2023-08-29 19:29:24.276865
195.0937957763672,2023-08-29 19:29:25.485612
185.5019989013672,2023-08-29 19:29:26.695162
164.84300231933594,2023-08-29 19:29:27.908893
151.9706573486328,2023-08-29 19:29:29.118397
151.59580993652344,2023-08-29 19:29:30.334399
165.61058044433594,2023-08-29 19:29:31.544034
198.4522705078125,2023-08-29 19:29:32.757232
197.5597686767578,2023-08-29 19:29:33.970059
193.1985626220703,2023-08-29 19:29:35.180945
197.5122528076172,2023-08-29 19:29:36.395535
201.89791870117188,2023-08-29 19:29:37.609112
203.0594482421875,2023-08-29 19:29:38.820251
204.62234497070312,2023-08-29 19:29:40.028711
205.76779174804688,2023-08-29 19:29:41.244606
205.947998046875,2023-08-29 19:29:42.458048
205.22650146484375,2023-08-29 19:29:43.673545
203.36358642578125,2023-08-29 19:29:44.884479
200.64212036132812,2023-08-29 19:29:46.102907
199.1658935546875,2023-08-29 19:29:47.313789
198.23562622070312,2023-08-29 19:29:48.526406
196.8723907470703,2023-08-29 19:29:49.737327
196.0104522705078,2023-08-29 19:29:50.947072
193.75198364257812,2023-08-29 19:29:52.164492
192.82594299316406,2023-08-29 19:29:53.375323
192.10464477539062,2023-08-29 19:29:54.585957
191.63851928710938,2023-08-29 19:29:55.801818
191.2414093017578,2023-08-29 19:29:57.009552
190.5702667236328,2023-08-29 19:29:58.221385
190.24681091308594,2023-08-29 19:29:59.435692
190.3452911376953,2023-08-29 19:30:00.646370
