pm1_0_mass_conc,datetime
4.847324848175049,2023-07-05 02:02:52.646235
4.850045204162598,2023-07-05 02:02:53.863017
4.848320484161377,2023-07-05 02:02:55.077146
4.786993026733398,2023-07-05 02:02:56.286016
4.743332386016846,2023-07-05 02:02:57.497314
4.660001277923584,2023-07-05 02:02:58.708682
4.613870143890381,2023-07-05 02:02:59.919038
4.568294048309326,2023-07-05 02:03:01.135293
4.480050086975098,2023-07-05 02:03:02.347083
4.451728820800781,2023-07-05 02:03:03.552921
4.428346157073975,2023-07-05 02:03:04.761710
4.410091876983643,2023-07-05 02:03:05.968823
4.32448148727417,2023-07-05 02:03:07.184601
4.299615383148193,2023-07-05 02:03:08.395250
4.275581359863281,2023-07-05 02:03:09.603878
4.2575483322143555,2023-07-05 02:03:10.812735
4.223528861999512,2023-07-05 02:03:12.029415
4.172235488891602,2023-07-05 02:03:13.235019
4.177682399749756,2023-07-05 02:03:14.446716
4.178752899169922,2023-07-05 02:03:15.659472
4.167470455169678,2023-07-05 02:03:16.870271
4.146650791168213,2023-07-05 02:03:18.080445
4.102449417114258,2023-07-05 02:03:19.287669
4.074596405029297,2023-07-05 02:03:20.500513
4.034668922424316,2023-07-05 02:03:21.716460
3.9765329360961914,2023-07-05 02:03:22.923355
3.888624429702759,2023-07-05 02:03:24.130706
3.8610124588012695,2023-07-05 02:03:25.339242
3.8673479557037354,2023-07-05 02:03:26.554638
3.863304376602173,2023-07-05 02:03:27.763736
3.8745131492614746,2023-07-05 02:03:28.974766
3.8585784435272217,2023-07-05 02:03:30.186021
3.8446156978607178,2023-07-05 02:03:31.396973
3.8176708221435547,2023-07-05 02:03:32.614799
3.8181254863739014,2023-07-05 02:03:33.825238
3.786984443664551,2023-07-05 02:03:35.038176
3.7831993103027344,2023-07-05 02:03:36.250318
3.8031630516052246,2023-07-05 02:03:37.460552
3.8488667011260986,2023-07-05 02:03:38.669885
3.9225122928619385,2023-07-05 02:03:39.878533
4.088380336761475,2023-07-05 02:03:41.089126
4.131639003753662,2023-07-05 02:03:42.306707
4.155393600463867,2023-07-05 02:03:43.518914
4.170639991760254,2023-07-05 02:03:44.729899
4.178839206695557,2023-07-05 02:03:45.943422
4.204521179199219,2023-07-05 02:03:47.155329
4.23061990737915,2023-07-05 02:03:48.362096
4.23198127746582,2023-07-05 02:03:49.570112
4.213308811187744,2023-07-05 02:03:50.781541
4.208592414855957,2023-07-05 02:03:51.996931
4.121389865875244,2023-07-05 02:03:53.212856
4.084273815155029,2023-07-05 02:03:54.422207
4.035906791687012,2023-07-05 02:03:55.630476
3.9713947772979736,2023-07-05 02:03:56.843981
3.8171749114990234,2023-07-05 02:03:58.055793
3.7675349712371826,2023-07-05 02:03:59.260712
3.742251396179199,2023-07-05 02:04:00.468548
3.6993579864501953,2023-07-05 02:04:01.675711
3.657665491104126,2023-07-05 02:04:02.887291
3.682180166244507,2023-07-05 02:04:04.103971
3.7064361572265625,2023-07-05 02:04:05.321111
3.741572380065918,2023-07-05 02:04:06.534005
3.792715072631836,2023-07-05 02:04:07.744642
3.8812191486358643,2023-07-05 02:04:08.950912
3.9409008026123047,2023-07-05 02:04:10.165212
3.9873740673065186,2023-07-05 02:04:11.379919
4.000166416168213,2023-07-05 02:04:12.589356
4.000539779663086,2023-07-05 02:04:13.802257
3.9972152709960938,2023-07-05 02:04:15.014973
4.043573379516602,2023-07-05 02:04:16.228502
4.093252658843994,2023-07-05 02:04:17.441820
4.115102767944336,2023-07-05 02:04:18.653843
4.151737689971924,2023-07-05 02:04:19.865905
4.332250118255615,2023-07-05 02:04:21.081802
4.410696983337402,2023-07-05 02:04:22.290259
4.475229263305664,2023-07-05 02:04:23.506017
4.565371036529541,2023-07-05 02:04:24.716845
4.678714275360107,2023-07-05 02:04:25.922368
4.711550712585449,2023-07-05 02:04:27.136690
4.713572978973389,2023-07-05 02:04:28.345397
4.713157653808594,2023-07-05 02:04:29.555487
4.733267307281494,2023-07-05 02:04:30.764824
4.72027063369751,2023-07-05 02:04:31.980399
4.724832057952881,2023-07-05 02:04:33.188584
4.763929843902588,2023-07-05 02:04:34.403392
4.785499572753906,2023-07-05 02:04:35.610943
4.792675971984863,2023-07-05 02:04:36.818853
4.7531633377075195,2023-07-05 02:04:38.030288
4.735986232757568,2023-07-05 02:04:39.243192
4.727300643920898,2023-07-05 02:04:40.455204
4.718090534210205,2023-07-05 02:04:41.665646
4.742422580718994,2023-07-05 02:04:42.870167
4.761416912078857,2023-07-05 02:04:44.079312
4.774313926696777,2023-07-05 02:04:45.293779
4.759552478790283,2023-07-05 02:04:46.501804
4.7375807762146,2023-07-05 02:04:47.713650
4.645045757293701,2023-07-05 02:04:48.923838
4.631915092468262,2023-07-05 02:04:50.132092
4.605033874511719,2023-07-05 02:04:51.341836
4.6123881340026855,2023-07-05 02:04:52.553381
4.617321968078613,2023-07-05 02:04:53.762711
4.5463762283325195,2023-07-05 02:04:54.978489
4.531647682189941,2023-07-05 02:04:56.186742
4.519487380981445,2023-07-05 02:04:57.403019
4.487000942230225,2023-07-05 02:04:58.614023
4.384649276733398,2023-07-05 02:04:59.823531
4.312338829040527,2023-07-05 02:05:01.040733
4.218158721923828,2023-07-05 02:05:02.255477
4.107213497161865,2023-07-05 02:05:03.467411
4.051410675048828,2023-07-05 02:05:04.680300
3.9752867221832275,2023-07-05 02:05:05.893892
3.9443976879119873,2023-07-05 02:05:07.102802
3.9024758338928223,2023-07-05 02:05:08.312542
3.9046599864959717,2023-07-05 02:05:09.519682
3.9125008583068848,2023-07-05 02:05:10.730475
3.9361557960510254,2023-07-05 02:05:11.942394
3.963230848312378,2023-07-05 02:05:13.155932
3.9906275272369385,2023-07-05 02:05:14.373482
4.002972602844238,2023-07-05 02:05:15.582611
4.048716068267822,2023-07-05 02:05:16.791826
4.049525737762451,2023-07-05 02:05:18.002765
4.062290668487549,2023-07-05 02:05:19.212355
4.099637031555176,2023-07-05 02:05:20.424241
4.126457214355469,2023-07-05 02:05:21.632765
4.15523624420166,2023-07-05 02:05:22.845100
4.144928455352783,2023-07-05 02:05:24.049696
4.147716045379639,2023-07-05 02:05:25.258064
4.138548851013184,2023-07-05 02:05:26.464354
4.113198757171631,2023-07-05 02:05:27.679470
4.0996012687683105,2023-07-05 02:05:28.888195
4.0626020431518555,2023-07-05 02:05:30.099674
4.044602870941162,2023-07-05 02:05:31.311254
4.028669834136963,2023-07-05 02:05:32.523522
3.9037578105926514,2023-07-05 02:05:33.731766
3.855543613433838,2023-07-05 02:05:34.945668
3.8305583000183105,2023-07-05 02:05:36.155852
3.8397159576416016,2023-07-05 02:05:37.363044
3.8463568687438965,2023-07-05 02:05:38.570898
3.826601028442383,2023-07-05 02:05:39.780336
3.810953378677368,2023-07-05 02:05:40.997020
3.7752199172973633,2023-07-05 02:05:42.209669
3.7612218856811523,2023-07-05 02:05:43.425968
3.7258429527282715,2023-07-05 02:05:44.635188
3.6766130924224854,2023-07-05 02:05:45.851573
3.645148515701294,2023-07-05 02:05:47.062265
3.59826922416687,2023-07-05 02:05:48.278882
3.592085599899292,2023-07-05 02:05:49.494679
3.580386161804199,2023-07-05 02:05:50.705024
3.58294415473938,2023-07-05 02:05:51.910561
3.601900815963745,2023-07-05 02:05:53.125194
3.611359119415283,2023-07-05 02:05:54.332070
3.6356213092803955,2023-07-05 02:05:55.542422
3.6234195232391357,2023-07-05 02:05:56.755143
3.566432237625122,2023-07-05 02:05:57.966090
3.529792308807373,2023-07-05 02:05:59.175899
3.510000705718994,2023-07-05 02:06:00.388837
3.4943196773529053,2023-07-05 02:06:01.603465
3.4891457557678223,2023-07-05 02:06:02.814129
3.4801862239837646,2023-07-05 02:06:04.026408
3.5134353637695312,2023-07-05 02:06:05.236446
3.550417423248291,2023-07-05 02:06:06.446221
3.596801519393921,2023-07-05 02:06:07.657089
3.6161534786224365,2023-07-05 02:06:08.867898
3.6182594299316406,2023-07-05 02:06:10.077374
3.613905668258667,2023-07-05 02:06:11.288557
3.604363203048706,2023-07-05 02:06:12.500379
3.570861577987671,2023-07-05 02:06:13.711907
3.575026035308838,2023-07-05 02:06:14.919733
3.550179958343506,2023-07-05 02:06:16.129658
3.4945530891418457,2023-07-05 02:06:17.340435
3.380366325378418,2023-07-05 02:06:18.549554
3.3518588542938232,2023-07-05 02:06:19.763488
3.3479652404785156,2023-07-05 02:06:20.972255
3.3339242935180664,2023-07-05 02:06:22.184352
3.3569889068603516,2023-07-05 02:06:23.397983
3.3809666633605957,2023-07-05 02:06:24.609180
3.4144845008850098,2023-07-05 02:06:25.826614
3.4150197505950928,2023-07-05 02:06:27.050182
3.426487922668457,2023-07-05 02:06:28.266616
3.4255876541137695,2023-07-05 02:06:29.491366
3.4301865100860596,2023-07-05 02:06:30.717467
3.4222023487091064,2023-07-05 02:06:31.942838
3.3890440464019775,2023-07-05 02:06:33.156620
3.3734800815582275,2023-07-05 02:06:34.368856
3.319589376449585,2023-07-05 02:06:35.578908
3.284571409225464,2023-07-05 02:06:36.806140
3.276076555252075,2023-07-05 02:06:38.016791
3.2590272426605225,2023-07-05 02:06:39.235959
3.212200403213501,2023-07-05 02:06:40.464407
3.215579032897949,2023-07-05 02:06:41.687175
3.2087526321411133,2023-07-05 02:06:42.911381
3.201259136199951,2023-07-05 02:06:44.133575
3.1932997703552246,2023-07-05 02:09:21.368426
3.064116954803467,2023-07-05 02:09:22.587199
3.2208075523376465,2023-07-05 02:09:23.869340
3.3057804107666016,2023-07-05 02:09:25.080603
3.367499828338623,2023-07-05 02:09:26.303581
3.406409978866577,2023-07-05 02:09:27.527740
3.4415175914764404,2023-07-05 02:09:28.746961
3.476168155670166,2023-07-05 02:09:29.966116
3.529893159866333,2023-07-05 02:22:10.773333
3.1715378761291504,2023-07-05 02:22:12.078575
3.175462484359741,2023-07-05 02:22:13.311905
3.196195125579834,2023-07-05 02:22:14.525157
3.1826353073120117,2023-07-05 02:22:15.736080
3.1699483394622803,2023-07-05 02:22:16.954721
3.188218355178833,2023-07-05 02:22:18.169192
3.1861963272094727,2023-07-05 02:22:19.380474
3.1572933197021484,2023-07-05 02:22:20.593970
3.1412672996520996,2023-07-05 02:22:21.804434
3.1269965171813965,2023-07-05 02:22:23.020542
3.129351854324341,2023-07-05 02:22:24.234432
3.12255859375,2023-07-05 02:22:25.445204
3.109567403793335,2023-07-05 02:22:26.657191
3.080829381942749,2023-07-05 02:22:27.872311
3.0568671226501465,2023-07-05 02:22:29.090568
3.0370118618011475,2023-07-05 02:22:30.301865
3.029963970184326,2023-07-05 02:22:31.516129
3.014713764190674,2023-07-05 02:22:32.733682
2.9797441959381104,2023-07-05 02:22:33.942506
2.944214105606079,2023-07-05 02:22:35.158666
2.8935232162475586,2023-07-05 02:22:36.372902
2.816918134689331,2023-07-05 02:22:37.591929
2.780156135559082,2023-07-05 02:22:38.805423
2.7451696395874023,2023-07-05 02:22:40.018344
2.7420945167541504,2023-07-05 02:22:41.226133
2.8189797401428223,2023-07-05 02:22:42.436821
2.846418857574463,2023-07-05 02:22:43.650363
2.8703036308288574,2023-07-05 02:22:44.859001
2.876008987426758,2023-07-05 02:22:46.070046
2.866931915283203,2023-07-05 02:22:47.280337
2.939100980758667,2023-07-05 02:22:48.493224
2.951406717300415,2023-07-05 02:22:49.706703
2.9469218254089355,2023-07-05 02:22:50.920040
2.9364123344421387,2023-07-05 02:22:52.131713
2.928658962249756,2023-07-05 02:22:53.349060
3.0513699054718018,2023-07-05 02:22:54.560712
3.0936059951782227,2023-07-05 02:22:55.770629
3.127004623413086,2023-07-05 02:22:56.987202
3.1529104709625244,2023-07-05 02:22:58.200496
3.2138562202453613,2023-07-05 02:22:59.413857
3.2030253410339355,2023-07-05 02:23:00.628644
3.184814453125,2023-07-05 02:23:01.841707
3.1683387756347656,2023-07-05 02:23:03.053114
3.160964012145996,2023-07-05 02:23:04.262299
3.1520745754241943,2023-07-05 02:23:05.474540
3.1509499549865723,2023-07-05 02:23:06.682675
3.1335911750793457,2023-07-05 02:23:07.892427
3.1107871532440186,2023-07-05 02:23:09.106799
3.0913312435150146,2023-07-05 02:23:10.314906
3.0381596088409424,2023-07-05 02:23:11.531999
3.01576828956604,2023-07-05 02:23:12.748579
2.990065813064575,2023-07-05 02:23:13.959194
2.9694695472717285,2023-07-05 02:23:15.177764
2.8999736309051514,2023-07-05 02:23:16.387387
2.8536789417266846,2023-07-05 02:23:17.603112
2.8171186447143555,2023-07-05 02:23:18.819999
2.796891212463379,2023-07-05 02:23:20.035645
2.797612190246582,2023-07-05 02:23:21.244841
2.8329920768737793,2023-07-05 02:23:22.457046
2.840045928955078,2023-07-05 02:23:23.670526
2.8473687171936035,2023-07-05 02:23:24.883761
2.8397908210754395,2023-07-05 02:23:26.092954
2.833223819732666,2023-07-05 02:23:27.303681
2.825733184814453,2023-07-05 02:23:28.518111
2.851457357406616,2023-07-05 02:23:29.729236
2.8737664222717285,2023-07-05 02:23:30.946689
2.9005868434906006,2023-07-05 02:23:32.157447
2.9499711990356445,2023-07-05 02:23:33.369079
2.9570469856262207,2023-07-05 02:23:34.582422
2.970693588256836,2023-07-05 02:23:35.798747
2.967014789581299,2023-07-05 02:23:37.011751
2.941833734512329,2023-07-05 02:23:38.220110
2.9383182525634766,2023-07-05 02:23:39.434545
2.905275344848633,2023-07-05 02:23:40.644804
2.8869454860687256,2023-07-05 02:23:41.858772
2.8582050800323486,2023-07-05 02:23:43.073830
2.8630120754241943,2023-07-05 02:23:44.286682
2.8677754402160645,2023-07-05 02:23:45.495023
2.8654794692993164,2023-07-05 02:23:46.707943
2.865017890930176,2023-07-05 02:23:47.918244
2.8585400581359863,2023-07-05 02:23:49.131918
2.907461643218994,2023-07-05 02:23:50.343622
2.9117279052734375,2023-07-05 02:23:51.559943
2.916167974472046,2023-07-05 02:23:52.772071
2.890597105026245,2023-07-05 02:23:53.986223
2.8627004623413086,2023-07-05 02:23:55.216229
2.836238384246826,2023-07-05 02:23:56.426284
2.8090264797210693,2023-07-05 02:23:57.635345
2.7890102863311768,2023-07-05 02:23:58.848170
2.759964942932129,2023-07-05 02:24:00.061684
2.6825006008148193,2023-07-05 02:24:01.275867
2.6522645950317383,2023-07-05 02:24:02.487963
2.63137149810791,2023-07-05 02:24:03.697470
2.6031954288482666,2023-07-05 02:24:04.912321
2.5769314765930176,2023-07-05 02:24:06.126645
2.552332878112793,2023-07-05 02:24:07.340624
2.5869357585906982,2023-07-05 02:24:08.557506
2.619218111038208,2023-07-05 02:24:09.768212
2.664358615875244,2023-07-05 02:24:10.981113
2.7594966888427734,2023-07-05 02:24:12.193125
2.7869205474853516,2023-07-05 02:24:13.408429
2.8189187049865723,2023-07-05 02:24:14.620070
2.846771001815796,2023-07-05 02:24:15.832833
2.8709871768951416,2023-07-05 02:24:17.048708
2.88163423538208,2023-07-05 02:24:18.263350
2.895693778991699,2023-07-05 02:24:19.485718
2.9157791137695312,2023-07-05 02:24:20.693698
2.917952060699463,2023-07-05 02:24:21.908707
2.928281307220459,2023-07-05 02:24:23.125641
2.953221321105957,2023-07-05 02:24:24.334693
2.9740138053894043,2023-07-05 02:24:25.545854
3.0842535495758057,2023-07-05 02:24:26.755423
3.153524398803711,2023-07-05 02:24:27.964844
3.235013484954834,2023-07-05 02:24:29.173960
3.2983884811401367,2023-07-05 02:24:30.387853
3.3468618392944336,2023-07-05 02:24:31.604071
3.405371904373169,2023-07-05 02:24:32.815087
3.4563655853271484,2023-07-05 02:24:34.025907
3.512256145477295,2023-07-05 02:24:35.237775
3.5287680625915527,2023-07-05 02:24:36.448154
3.544509172439575,2023-07-05 02:24:37.657271
3.5218145847320557,2023-07-05 02:24:38.868595
3.4880151748657227,2023-07-05 02:24:40.083216
3.4913904666900635,2023-07-05 02:24:41.296571
3.4667413234710693,2023-07-05 02:24:42.512650
3.4271695613861084,2023-07-05 02:24:43.724457
3.375906229019165,2023-07-05 02:24:44.936263
3.3361692428588867,2023-07-05 02:24:46.152412
3.314730167388916,2023-07-05 02:24:47.367379
3.309401750564575,2023-07-05 02:24:48.583728
3.2795228958129883,2023-07-05 02:24:49.799598
3.2073912620544434,2023-07-05 02:24:51.012118
3.167351245880127,2023-07-05 02:24:52.223369
3.125837802886963,2023-07-05 02:24:53.436662
3.0910768508911133,2023-07-05 02:24:54.653486
3.0470714569091797,2023-07-05 02:24:55.865195
3.0135676860809326,2023-07-05 02:24:57.078302
2.991170883178711,2023-07-05 02:24:58.291914
